Unnamed: 0,Unnamed: 0.1,488_only_foci,488_overlap_foci,488_total_foci,561_only_foci,561_overlap_foci,561_total_foci,cell,filename,flagged_oof,flagged_z,im_n_cells,im_raw_cells,image,stains,cell_line,treatment,czi_id
0,0,17.0,16.0,33.0,70.0,15.0,85.0,1.0,LC3-WIPI_HEK_wt_Torin_position15_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-WIPI,wt,Torin,position15
1,1,27.0,24.0,51.0,86.0,24.0,110.0,2.0,LC3-WIPI_HEK_wt_Torin_position15_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-WIPI,wt,Torin,position15
0,0,6.0,5.0,11.0,35.0,4.0,39.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,1.0,LC3-WIPI,dVPS37A,NoTreat,15pos
1,1,8.0,2.0,10.0,24.0,2.0,26.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,1.0,LC3-WIPI,dVPS37A,NoTreat,15pos
2,2,7.0,11.0,18.0,31.0,13.0,44.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,2.0,LC3-WIPI,dVPS37A,NoTreat,15pos
3,3,7.0,9.0,16.0,37.0,9.0,46.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,2.0,LC3-WIPI,dVPS37A,NoTreat,15pos
4,4,4.0,1.0,5.0,13.0,1.0,14.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,3.0,LC3-WIPI,dVPS37A,NoTreat,15pos
5,5,9.0,11.0,20.0,61.0,11.0,72.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,3.0,LC3-WIPI,dVPS37A,NoTreat,15pos
6,6,10.0,13.0,23.0,37.0,12.0,49.0,3.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,3.0,LC3-WIPI,dVPS37A,NoTreat,15pos
7,7,3.0,2.0,5.0,30.0,2.0,32.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,4.0,LC3-WIPI,dVPS37A,NoTreat,15pos
8,8,7.0,2.0,9.0,40.0,2.0,42.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,4.0,LC3-WIPI,dVPS37A,NoTreat,15pos
9,9,13.0,1.0,14.0,32.0,1.0,33.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,5.0,LC3-WIPI,dVPS37A,NoTreat,15pos
10,10,5.0,1.0,6.0,20.0,1.0,21.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,5.0,LC3-WIPI,dVPS37A,NoTreat,15pos
11,11,13.0,0.0,13.0,130.0,0.0,130.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,6.0,LC3-WIPI,dVPS37A,NoTreat,15pos
12,12,8.0,0.0,8.0,12.0,0.0,12.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,7.0,LC3-WIPI,dVPS37A,NoTreat,15pos
13,13,2.0,0.0,2.0,5.0,0.0,5.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,7.0,LC3-WIPI,dVPS37A,NoTreat,15pos
14,14,3.0,0.0,3.0,31.0,0.0,31.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,9.0,LC3-WIPI,dVPS37A,NoTreat,15pos
15,15,2.0,4.0,6.0,27.0,4.0,31.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,9.0,LC3-WIPI,dVPS37A,NoTreat,15pos
16,16,0.0,2.0,2.0,28.0,2.0,30.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,10.0,LC3-WIPI,dVPS37A,NoTreat,15pos
17,17,2.0,5.0,7.0,26.0,5.0,31.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,10.0,LC3-WIPI,dVPS37A,NoTreat,15pos
18,18,9.0,0.0,9.0,98.0,0.0,98.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,11.0,LC3-WIPI,dVPS37A,NoTreat,15pos
19,19,2.0,0.0,2.0,71.0,0.0,71.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,11.0,LC3-WIPI,dVPS37A,NoTreat,15pos
20,20,4.0,2.0,6.0,69.0,3.0,72.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,12.0,LC3-WIPI,dVPS37A,NoTreat,15pos
21,21,11.0,5.0,16.0,85.0,4.0,89.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,12.0,LC3-WIPI,dVPS37A,NoTreat,15pos
22,22,2.0,0.0,2.0,9.0,0.0,9.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,13.0,LC3-WIPI,dVPS37A,NoTreat,15pos
23,23,4.0,0.0,4.0,29.0,0.0,29.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,13.0,LC3-WIPI,dVPS37A,NoTreat,15pos
24,24,5.0,0.0,5.0,19.0,0.0,19.0,3.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,13.0,LC3-WIPI,dVPS37A,NoTreat,15pos
25,25,9.0,0.0,9.0,60.0,0.0,60.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,14.0,LC3-WIPI,dVPS37A,NoTreat,15pos
26,26,4.0,0.0,4.0,87.0,0.0,87.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,14.0,LC3-WIPI,dVPS37A,NoTreat,15pos
27,27,12.0,1.0,13.0,59.0,1.0,60.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,15.0,LC3-WIPI,dVPS37A,NoTreat,15pos
28,28,7.0,0.0,7.0,107.0,0.0,107.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_15pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,15.0,LC3-WIPI,dVPS37A,NoTreat,15pos
0,0,11.0,0.0,11.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-WIPI,dATG7,Torin,40pos
1,1,12.0,0.0,12.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-WIPI,dATG7,Torin,40pos
2,2,30.0,0.0,30.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,2.0,LC3-WIPI,dATG7,Torin,40pos
3,3,18.0,0.0,18.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,2.0,LC3-WIPI,dATG7,Torin,40pos
4,4,25.0,0.0,25.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,3.0,LC3-WIPI,dATG7,Torin,40pos
5,5,21.0,0.0,21.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,4.0,LC3-WIPI,dATG7,Torin,40pos
6,6,24.0,0.0,24.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,5.0,LC3-WIPI,dATG7,Torin,40pos
7,7,17.0,0.0,17.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,5.0,LC3-WIPI,dATG7,Torin,40pos
8,8,23.0,0.0,23.0,0.0,0.0,0.0,3.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,5.0,LC3-WIPI,dATG7,Torin,40pos
9,9,3.0,0.0,3.0,0.0,0.0,0.0,4.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,4.0,4.0,5.0,LC3-WIPI,dATG7,Torin,40pos
10,10,26.0,0.0,26.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,1.0,1.0,7.0,LC3-WIPI,dATG7,Torin,40pos
11,11,8.0,0.0,8.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-WIPI,dATG7,Torin,40pos
12,12,27.0,0.0,27.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-WIPI,dATG7,Torin,40pos
13,13,19.0,0.0,19.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-WIPI,dATG7,Torin,40pos
14,14,25.0,0.0,25.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-WIPI,dATG7,Torin,40pos
15,15,13.0,0.0,13.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,11.0,LC3-WIPI,dATG7,Torin,40pos
16,16,12.0,0.0,12.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,11.0,LC3-WIPI,dATG7,Torin,40pos
17,17,46.0,0.0,46.0,1.0,0.0,1.0,3.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,3.0,3.0,11.0,LC3-WIPI,dATG7,Torin,40pos
18,18,14.0,0.0,14.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,12.0,LC3-WIPI,dATG7,Torin,40pos
19,19,8.0,0.0,8.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,12.0,LC3-WIPI,dATG7,Torin,40pos
20,20,5.0,0.0,5.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,13.0,LC3-WIPI,dATG7,Torin,40pos
21,21,10.0,0.0,10.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,13.0,LC3-WIPI,dATG7,Torin,40pos
22,22,11.0,0.0,11.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,14.0,LC3-WIPI,dATG7,Torin,40pos
23,23,17.0,0.0,17.0,2.0,0.0,2.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,14.0,LC3-WIPI,dATG7,Torin,40pos
24,24,14.0,0.0,14.0,2.0,0.0,2.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,15.0,LC3-WIPI,dATG7,Torin,40pos
25,25,24.0,0.0,24.0,17.0,0.0,17.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,15.0,LC3-WIPI,dATG7,Torin,40pos
26,26,12.0,0.0,12.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,16.0,LC3-WIPI,dATG7,Torin,40pos
27,27,21.0,0.0,21.0,2.0,0.0,2.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,16.0,LC3-WIPI,dATG7,Torin,40pos
28,28,28.0,0.0,28.0,4.0,0.0,4.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,17.0,LC3-WIPI,dATG7,Torin,40pos
29,29,20.0,0.0,20.0,37.0,0.0,37.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,17.0,LC3-WIPI,dATG7,Torin,40pos
30,30,11.0,0.0,11.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,18.0,LC3-WIPI,dATG7,Torin,40pos
31,31,8.0,0.0,8.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,18.0,LC3-WIPI,dATG7,Torin,40pos
32,32,8.0,0.0,8.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,19.0,LC3-WIPI,dATG7,Torin,40pos
33,33,14.0,0.0,14.0,2.0,0.0,2.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,19.0,LC3-WIPI,dATG7,Torin,40pos
34,34,5.0,0.0,5.0,2.0,0.0,2.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,20.0,LC3-WIPI,dATG7,Torin,40pos
35,35,29.0,0.0,29.0,6.0,0.0,6.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,20.0,LC3-WIPI,dATG7,Torin,40pos
36,36,45.0,0.0,45.0,23.0,0.0,23.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,21.0,LC3-WIPI,dATG7,Torin,40pos
37,37,32.0,1.0,33.0,2.0,1.0,3.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,21.0,LC3-WIPI,dATG7,Torin,40pos
38,38,26.0,0.0,26.0,13.0,0.0,13.0,3.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,21.0,LC3-WIPI,dATG7,Torin,40pos
39,39,36.0,0.0,36.0,8.0,0.0,8.0,4.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,4.0,4.0,21.0,LC3-WIPI,dATG7,Torin,40pos
40,40,9.0,0.0,9.0,2.0,0.0,2.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,22.0,LC3-WIPI,dATG7,Torin,40pos
41,41,18.0,0.0,18.0,2.0,0.0,2.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,22.0,LC3-WIPI,dATG7,Torin,40pos
42,42,10.0,0.0,10.0,4.0,0.0,4.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,1.0,1.0,23.0,LC3-WIPI,dATG7,Torin,40pos
43,43,19.0,0.0,19.0,2.0,0.0,2.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,24.0,LC3-WIPI,dATG7,Torin,40pos
44,44,26.0,0.0,26.0,4.0,0.0,4.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,24.0,LC3-WIPI,dATG7,Torin,40pos
45,45,17.0,1.0,18.0,6.0,1.0,7.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,25.0,LC3-WIPI,dATG7,Torin,40pos
46,46,19.0,0.0,19.0,2.0,0.0,2.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,25.0,LC3-WIPI,dATG7,Torin,40pos
47,47,36.0,0.0,36.0,2.0,0.0,2.0,3.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,3.0,3.0,25.0,LC3-WIPI,dATG7,Torin,40pos
48,48,10.0,0.0,10.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,26.0,LC3-WIPI,dATG7,Torin,40pos
49,49,18.0,0.0,18.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,26.0,LC3-WIPI,dATG7,Torin,40pos
50,50,15.0,0.0,15.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,27.0,LC3-WIPI,dATG7,Torin,40pos
51,51,12.0,0.0,12.0,1.0,0.0,1.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,27.0,LC3-WIPI,dATG7,Torin,40pos
52,52,12.0,0.0,12.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,1.0,1.0,28.0,LC3-WIPI,dATG7,Torin,40pos
53,53,56.0,0.0,56.0,5.0,0.0,5.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,1.0,1.0,29.0,LC3-WIPI,dATG7,Torin,40pos
54,54,48.0,0.0,48.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,1.0,1.0,30.0,LC3-WIPI,dATG7,Torin,40pos
55,55,55.0,0.0,55.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,31.0,LC3-WIPI,dATG7,Torin,40pos
56,56,49.0,0.0,49.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,2.0,2.0,31.0,LC3-WIPI,dATG7,Torin,40pos
57,57,7.0,0.0,7.0,21.0,0.0,21.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,1.0,1.0,1.0,32.0,LC3-WIPI,dATG7,Torin,40pos
58,58,52.0,0.0,52.0,2.0,0.0,2.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,33.0,LC3-WIPI,dATG7,Torin,40pos
59,59,36.0,0.0,36.0,2.0,0.0,2.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,36.0,LC3-WIPI,dATG7,Torin,40pos
60,60,18.0,0.0,18.0,6.0,0.0,6.0,2.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,36.0,LC3-WIPI,dATG7,Torin,40pos
61,61,43.0,0.0,43.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,37.0,LC3-WIPI,dATG7,Torin,40pos
62,62,41.0,0.0,41.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,39.0,LC3-WIPI,dATG7,Torin,40pos
63,63,71.0,0.0,71.0,8.0,0.0,8.0,1.0,LC3-WIPI_HEK_dATG7_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,1.0,4.0,40.0,LC3-WIPI,dATG7,Torin,40pos
0,0,14.0,6.0,20.0,54.0,5.0,59.0,1.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-WIPI,wt,Torin,17pos
1,1,12.0,2.0,14.0,68.0,2.0,70.0,2.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,1.0,LC3-WIPI,wt,Torin,17pos
2,2,7.0,5.0,12.0,56.0,4.0,60.0,1.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,2.0,LC3-WIPI,wt,Torin,17pos
3,3,10.0,6.0,16.0,77.0,6.0,83.0,1.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,3.0,LC3-WIPI,wt,Torin,17pos
4,4,8.0,8.0,16.0,62.0,8.0,70.0,1.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-WIPI,wt,Torin,17pos
5,5,8.0,11.0,19.0,38.0,11.0,49.0,2.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,4.0,LC3-WIPI,wt,Torin,17pos
6,6,16.0,15.0,31.0,66.0,16.0,82.0,1.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-WIPI,wt,Torin,17pos
7,7,7.0,11.0,18.0,55.0,9.0,64.0,2.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,5.0,LC3-WIPI,wt,Torin,17pos
8,8,24.0,27.0,51.0,257.0,26.0,283.0,1.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,1.0,1.0,6.0,LC3-WIPI,wt,Torin,17pos
9,9,7.0,6.0,13.0,42.0,6.0,48.0,1.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,7.0,LC3-WIPI,wt,Torin,17pos
10,10,17.0,11.0,28.0,42.0,10.0,52.0,2.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,7.0,LC3-WIPI,wt,Torin,17pos
11,11,10.0,10.0,20.0,69.0,10.0,79.0,3.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,7.0,LC3-WIPI,wt,Torin,17pos
12,12,4.0,5.0,9.0,41.0,4.0,45.0,4.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,7.0,LC3-WIPI,wt,Torin,17pos
13,13,14.0,18.0,32.0,58.0,17.0,75.0,5.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,7.0,LC3-WIPI,wt,Torin,17pos
14,14,10.0,3.0,13.0,60.0,3.0,63.0,6.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,6.0,6.0,7.0,LC3-WIPI,wt,Torin,17pos
15,15,15.0,4.0,19.0,78.0,4.0,82.0,1.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-WIPI,wt,Torin,17pos
16,16,23.0,11.0,34.0,65.0,10.0,75.0,2.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,8.0,LC3-WIPI,wt,Torin,17pos
17,17,7.0,3.0,10.0,24.0,3.0,27.0,1.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-WIPI,wt,Torin,17pos
18,18,13.0,2.0,15.0,34.0,2.0,36.0,2.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,9.0,LC3-WIPI,wt,Torin,17pos
19,19,12.0,2.0,14.0,14.0,1.0,15.0,1.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,10.0,LC3-WIPI,wt,Torin,17pos
20,20,9.0,2.0,11.0,20.0,2.0,22.0,2.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,2.0,3.0,10.0,LC3-WIPI,wt,Torin,17pos
21,21,13.0,21.0,34.0,68.0,18.0,86.0,1.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,1.0,2.0,3.0,11.0,LC3-WIPI,wt,Torin,17pos
22,22,12.0,19.0,31.0,58.0,21.0,79.0,2.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,1.0,2.0,3.0,11.0,LC3-WIPI,wt,Torin,17pos
23,23,16.0,6.0,22.0,54.0,5.0,59.0,1.0,LC3-WIPI_HEK_wt_Torin_17pos_IGNORE-POS-15_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,12.0,LC3-WIPI,wt,Torin,17pos
